Water Year,Day,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
1984,02,0.1,0.0,2.8,7.7,8.0,10.2,11.7,9.3,0.0,0.0,0.0,0.0
1984,03,0.1,0.0,3.2,7.7,8.0,10.2,11.7,9.3,0.0,0.0,0.0,0.0
1984,04,0.1,0.0,3.3,7.7,8.0,10.2,11.6,8.8,0.0,0.0,0.0,0.0
1984,05,0.1,0.1,3.3,7.7,8.0,10.2,11.6,9.0,0.0,0.0,0.0,0.0
1984,06,0.1,0.1,3.8,7.7,8.0,10.2,11.7,9.0,0.0,0.0,0.0,0.0
1984,07,0.1,0.0,4.1,7.7,8.0,10.2,11.7,8.8,0.0,0.0,0.0,0.0
1984,08,0.0,0.0,4.2,7.7,8.0,10.2,11.7,8.3,0.0,0.0,0.0,0.0
1984,09,0.1,0.0,4.5,7.7,8.0,10.2,11.7,7.4,0.0,0.0,0.0,0.0
1984,10,0.1,0.0,4.8,7.7,8.3,10.2,11.9,6.4,0.0,0.0,0.0,0.0
1984,11,0.1,0.1,5.5,7.7,8.4,10.3,12.2,6.4,0.0,0.0,0.0,0.0
1984,12,0.1,0.3,5.8,7.7,8.4,10.3,12.2,3.8,0.0,0.0,0.0,0.0
1984,13,0.0,0.6,5.9,7.7,8.7,10.3,12.2,1.6,0.0,0.0,0.0,0.0
1984,14,0.1,0.6,5.9,7.7,9.3,10.9,12.2,0.6,0.0,0.0,0.0,0.0
1984,15,0.1,0.6,5.9,7.8,9.3,11.0,12.3,0.3,0.0,0.0,0.0,0.0
1984,16,0.0,0.6,5.9,7.8,9.6,11.2,11.9,0.3,0.0,0.0,0.0,0.0
1984,17,0.0,1.0,5.9,7.8,9.6,11.3,11.3,0.3,0.0,0.0,0.0,0.0
1984,18,0.0,1.0,6.1,7.8,9.6,11.3,10.9,0.1,0.0,0.0,0.0,0.0
1984,19,0.0,1.2,6.1,7.8,9.6,11.3,10.7,0.1,0.0,0.0,0.0,0.0
1984,20,0.0,1.3,6.1,7.8,9.6,11.3,10.7,0.1,0.0,0.0,0.0,0.0
1984,21,0.0,1.5,6.2,7.8,9.7,11.3,10.4,0.1,0.0,0.0,0.0,0.0
1984,22,0.0,1.5,6.2,7.8,9.7,11.5,9.7,0.1,0.0,0.0,0.0,0.0
1984,23,0.1,1.6,6.4,7.8,9.7,11.5,9.3,0.1,0.0,0.0,0.0,0.0
1984,24,0.0,2.2,6.8,7.8,10.0,11.6,8.8,0.3,0.0,0.0,0.0,0.0
1984,25,0.0,2.3,7.3,7.8,10.0,11.6,8.8,0.3,0.0,0.0,0.0,0.0
1984,26,0.0,2.5,7.4,7.8,10.0,11.7,8.7,0.3,0.0,0.0,0.0,0.0
1984,27,0.0,2.5,7.3,7.8,10.0,11.7,8.7,0.1,0.0,0.0,0.0,0.0
1984,28,0.0,2.5,7.3,8.0,10.2,11.7,8.7,0.1,0.0,0.0,0.0,0.0
1984,29,0.0,2.5,7.3,8.0,10.2,11.7,9.0,0.0,0.0,0.0,0.0,0.0
1984,30,0.0,2.5,7.7,8.0,,11.7,9.1,0.0,0.0,0.0,0.0,0.0
1984,31,0.0,,7.7,8.0,,11.7,,0.0,,0.0,0.0,
1985,01,0.0,2.5,5.7,8.7,9.0,11.7,15.1,4.6,0.0,0.0,0.0,0.0
1985,02,0.0,2.9,5.7,8.7,9.0,12.5,15.1,3.5,0.0,0.0,0.0,0.0
1985,03,0.0,2.9,5.7,8.7,9.0,12.8,15.1,2.3,0.0,0.0,0.0,0.0
1985,04,0.0,2.9,5.7,8.7,9.0,12.8,15.2,0.9,0.0,0.0,0.0,0.0
1985,05,0.0,2.9,5.7,8.7,9.1,13.1,15.2,0.6,0.0,0.0,0.0,0.0
1985,06,0.0,3.0,5.7,8.7,9.3,13.2,15.4,0.4,0.0,0.0,0.0,0.0
1985,07,0.0,3.5,5.7,8.7,9.6,13.5,15.4,0.1,0.0,0.0,0.0,0.0
1985,08,0.0,3.5,5.7,8.7,10.3,13.5,15.2,0.0,0.0,0.0,0.0,0.0
1985,09,0.0,3.5,5.7,8.7,10.6,13.5,15.2,0.0,0.0,0.0,0.0,0.0
1985,10,0.0,3.6,6.1,8.7,10.7,13.5,14.8,0.1,0.0,0.0,0.0,0.0
1985,11,0.0,3.8,6.4,8.8,10.9,13.5,14.2,0.1,0.0,0.0,0.0,0.0
1985,12,0.0,3.8,6.4,8.8,11.2,13.5,13.8,0.0,0.0,0.0,0.0,0.1
1985,13,0.0,3.9,6.4,8.8,11.2,13.5,13.2,0.0,0.0,0.0,0.0,0.1
1985,14,0.0,4.1,6.4,8.8,11.2,13.5,12.8,0.0,0.0,0.0,0.0,0.0
1985,15,0.0,4.1,6.4,8.8,11.2,13.6,12.0,0.0,0.0,0.0,0.0,0.0
1985,16,0.0,4.2,6.8,8.8,11.2,13.6,11.0,0.0,0.0,0.0,0.0,0.0
1985,17,0.0,4.4,6.8,8.8,11.2,13.6,10.2,0.0,0.0,0.0,0.0,0.1
1985,18,0.0,4.5,7.0,8.8,11.2,13.5,9.3,0.0,0.0,0.0,0.0,0.1
1985,19,0.1,4.4,7.0,8.8,11.2,13.5,9.0,0.0,0.0,0.0,0.0,0.1
1985,20,0.1,4.4,7.0,8.8,11.3,13.5,8.8,0.0,0.0,0.0,0.0,0.0
1985,21,0.1,4.4,7.1,8.8,11.3,13.6,9.1,0.0,0.0,0.0,0.0,0.0
1985,22,0.1,4.4,7.4,9.0,11.5,13.6,9.4,0.0,0.0,0.0,0.0,0.0
1985,23,0.1,4.4,7.5,9.0,11.5,13.6,9.6,0.0,0.0,0.0,0.0,0.0
1985,24,0.3,4.6,7.5,9.0,11.5,13.8,9.7,0.0,0.0,0.0,0.0,0.0
1985,25,0.3,4.8,7.5,9.0,11.6,13.9,9.9,0.0,0.0,0.0,0.0,0.0
1985,26,0.4,4.8,7.5,9.0,11.6,14.5,9.9,0.1,0.0,0.0,0.0,0.0
1985,27,1.0,4.9,7.8,9.0,11.6,14.6,9.6,0.3,0.0,0.0,0.0,0.0
1985,28,1.6,5.1,8.0,9.0,11.6,14.9,8.8,0.3,0.0,0.0,0.0,0.0
1985,29,1.9,5.2,8.3,9.0,,15.1,7.7,0.1,0.0,0.0,0.0,0.0
1985,30,1.9,5.7,8.7,9.0,,15.1,6.1,0.0,0.0,0.0,0.0,0.0
1985,31,2.5,,8.7,9.0,,15.1,,0.0,,0.0,0.0,
1986,01,0.0,1.0,5.2,7.4,10.2,15.7,11.0,3.9,0.0,0.0,0.0,0.0
1986,02,0.0,1.0,5.9,7.4,10.2,15.7,11.0,1.6,0.0,0.0,0.0,0.0
1986,03,0.0,1.0,6.4,7.5,10.4,15.7,10.9,0.4,0.0,0.0,0.0,0.0
1986,04,0.0,1.0,6.4,7.5,10.4,15.7,10.6,0.3,0.0,0.0,0.0,0.0
1986,05,0.0,1.0,6.4,7.8,10.4,15.7,10.4,0.0,0.0,0.0,0.0,0.0
1986,06,0.0,1.0,6.5,8.0,10.4,14.9,9.9,0.0,0.0,0.0,0.0,0.0
1986,07,0.1,1.0,6.7,8.0,10.4,15.1,9.3,0.0,0.0,0.0,0.0,0.0
1986,08,0.3,1.3,6.7,8.0,10.4,16.4,8.8,0.0,0.0,0.0,0.0,0.0
1986,09,0.3,1.5,6.7,8.0,10.4,16.1,8.3,0.0,0.0,0.0,0.0,0.0
1986,10,0.4,1.5,6.7,8.0,10.4,16.1,7.8,0.0,0.0,0.0,0.0,0.0
1986,11,0.4,1.6,6.7,8.0,10.4,16.1,7.7,0.0,0.0,0.0,0.0,0.0
1986,12,0.4,1.6,6.8,8.0,10.7,16.0,8.0,0.0,0.0,0.0,0.0,0.0
1986,13,0.4,1.6,6.8,8.0,11.2,16.0,9.3,0.0,0.0,0.0,0.0,0.0
1986,14,0.4,1.6,7.0,8.0,11.6,15.8,9.4,0.0,0.0,0.0,0.0,0.0
1986,15,0.4,1.6,7.0,8.1,12.5,16.0,9.4,0.0,0.0,0.0,0.0,0.0
1986,16,0.4,1.6,7.0,8.4,12.9,16.0,9.4,0.0,0.0,0.0,0.0,0.0
1986,17,0.4,1.6,7.0,8.8,13.6,16.0,9.4,0.0,0.0,0.0,0.0,0.0
1986,18,0.4,1.6,7.0,9.0,14.1,16.1,9.4,0.0,0.0,0.0,0.0,0.0
1986,19,0.6,1.9,7.1,9.0,14.4,16.1,9.3,0.0,0.0,0.0,0.0,0.0
1986,20,0.6,1.9,7.1,9.1,14.6,16.1,8.8,0.0,0.0,0.0,0.0,0.0
1986,21,0.6,2.3,7.1,9.1,14.6,15.7,8.0,0.0,0.0,0.0,0.0,0.0
1986,22,0.6,2.5,7.1,9.1,15.1,14.9,6.5,0.0,0.0,0.0,0.0,0.0
1986,23,0.9,2.5,7.1,9.6,15.2,14.5,5.8,0.0,0.0,0.0,0.0,0.0
1986,24,0.9,3.3,7.1,9.6,15.4,14.1,5.4,0.0,0.0,0.0,0.0,0.0
1986,25,0.9,3.8,7.1,9.6,15.1,13.9,5.4,0.0,0.0,0.0,0.0,0.0
1986,26,0.9,3.9,7.1,9.6,15.2,13.6,5.2,0.0,0.0,0.0,0.0,0.0
1986,27,0.9,3.9,7.1,9.6,15.4,13.3,5.2,0.0,0.0,0.0,0.0,0.0
1986,28,0.9,4.2,7.1,9.6,15.7,12.9,5.1,0.0,0.0,0.0,0.0,0.0
1986,29,0.9,4.9,7.1,9.7,,12.5,5.2,0.0,0.0,0.0,0.0,0.0
1986,30,0.9,5.1,7.1,9.9,,11.9,5.2,0.0,0.0,0.0,0.0,0.0
1986,31,0.9,,7.1,10.0,,11.3,,0.0,,0.0,0.0,
1987,01,0.0,0.0,2.3,2.6,5.1,6.2,8.3,0.0,0.0,0.0,0.0,0.0
1987,02,0.0,0.0,2.3,2.8,5.2,6.2,8.3,0.0,0.0,0.0,0.0,0.0
1987,03,0.0,0.0,2.3,2.9,5.4,6.2,8.3,0.0,0.0,0.0,0.0,0.0
1987,04,0.0,0.0,2.3,3.3,5.4,6.2,8.0,0.0,0.0,0.0,0.0,0.0
1987,05,0.0,0.1,2.3,3.5,5.4,6.2,7.5,0.0,0.0,0.0,0.0,0.0
1987,06,0.0,0.7,2.5,3.5,5.4,6.2,7.1,0.0,0.0,0.0,0.0,0.0
1987,07,0.0,0.7,2.5,3.5,5.4,6.7,6.7,0.0,0.0,0.0,0.0,0.0
1987,08,0.0,0.9,2.5,3.5,5.4,7.4,6.5,0.0,0.0,0.0,0.0,0.0
1987,09,0.0,1.0,2.5,3.5,5.4,7.7,6.4,0.0,0.0,0.0,0.0,0.0
1987,10,0.0,1.0,2.5,3.5,5.4,7.7,6.2,0.0,0.0,0.0,0.0,0.0
1987,11,0.0,1.5,2.5,3.5,5.4,7.7,5.9,0.0,0.0,0.0,0.0,0.0
1987,12,0.0,1.5,2.5,3.6,5.4,7.7,5.9,0.0,0.0,0.0,0.0,0.0
1987,13,0.0,1.5,2.5,3.6,5.7,7.7,5.8,0.0,0.0,0.0,0.0,0.0
1987,14,0.0,1.5,2.5,3.6,5.8,7.7,5.2,0.0,0.0,0.0,0.0,0.0
1987,15,0.0,1.6,2.5,3.6,5.8,7.7,3.5,0.0,0.0,0.0,0.0,0.0
1987,16,0.0,1.6,2.5,3.6,5.8,7.7,1.5,0.0,0.0,0.0,0.0,0.0
1987,17,0.0,1.6,2.5,3.6,5.8,7.7,0.6,0.0,0.0,0.0,0.0,0.0
1987,18,0.0,1.6,2.5,3.6,5.8,8.0,0.1,0.0,0.0,0.0,0.0,0.0
1987,19,0.0,1.9,2.5,3.6,5.8,8.1,0.1,0.0,0.0,0.0,0.0,0.0
1987,20,0.0,1.9,2.5,3.6,5.8,8.1,0.0,0.0,0.0,0.0,0.0,0.0
1987,21,0.0,2.2,2.5,3.8,5.9,8.1,0.0,0.0,0.0,0.0,0.0,0.0
1987,22,0.0,2.2,2.5,3.8,5.9,8.1,0.0,0.0,0.0,0.0,0.0,0.0
1987,23,0.0,2.2,2.5,3.8,5.9,8.1,0.0,0.0,0.0,0.0,0.0,0.0
1987,24,0.0,2.3,2.5,3.9,5.9,8.1,0.0,0.0,0.0,0.0,0.0,0.0
1987,25,0.0,2.3,2.5,4.1,6.1,8.3,0.0,0.0,0.0,0.0,0.0,0.0
1987,26,0.0,2.3,2.5,4.1,6.2,8.3,0.0,0.0,0.0,0.0,0.0,0.0
1987,27,0.0,2.3,2.5,4.1,6.2,8.3,0.0,0.0,0.0,0.0,0.0,0.0
1987,28,0.0,2.3,2.5,4.5,6.2,8.3,0.0,0.0,0.0,0.0,0.0,0.0
1987,29,0.0,2.3,2.5,4.6,,8.3,0.0,0.0,0.0,0.0,0.0,0.0
1987,30,0.0,2.3,2.5,4.8,,8.3,0.0,0.0,0.0,0.0,0.0,0.0
1987,31,0.0,,2.5,4.9,,8.3,,0.0,,0.0,0.0,
1988,01,0.0,0.0,0.7,2.8,5.9,7.1,8.7,0.0,0.0,0.0,0.0,0.0
1988,02,0.0,0.0,1.0,2.8,5.9,7.1,8.7,0.0,0.0,0.0,0.0,0.0
1988,03,0.0,0.0,1.2,2.9,6.1,7.3,8.7,0.0,0.0,0.0,0.0,0.0
1988,04,0.0,0.0,1.2,2.9,6.1,7.3,8.8,0.0,0.0,0.0,0.0,0.0
1988,05,0.0,0.0,1.2,2.9,6.1,7.3,8.8,0.0,0.0,0.0,0.0,0.0
1988,06,0.0,0.0,1.2,2.9,6.1,7.7,8.8,0.0,0.0,0.0,0.0,0.0
1988,07,0.0,0.0,1.3,2.9,6.1,7.8,8.6,0.0,0.0,0.0,0.0,0.0
1988,08,0.0,0.0,1.3,2.9,6.2,7.8,8.7,0.0,0.0,0.0,0.0,0.0
1988,09,0.0,0.0,1.6,3.2,6.4,8.0,8.7,0.0,0.0,0.0,0.0,0.0
1988,10,0.0,0.0,1.9,3.5,6.5,8.0,8.7,0.0,0.0,0.0,0.0,0.0
1988,11,0.0,0.0,1.9,4.1,6.5,8.0,8.4,0.0,0.0,0.0,0.0,0.0
1988,12,0.0,0.0,1.9,4.1,6.5,8.0,7.8,0.0,0.0,0.0,0.0,0.0
1988,13,0.0,0.1,1.9,4.1,6.5,8.0,7.1,0.0,0.0,0.0,0.0,0.0
1988,14,0.0,0.1,1.9,4.2,6.5,8.0,6.1,0.0,0.0,0.0,0.0,0.0
1988,15,0.0,0.1,1.9,4.8,7.1,8.1,5.1,0.0,0.0,0.0,0.0,0.0
1988,16,0.0,0.1,1.9,4.8,7.3,8.1,3.9,0.0,0.0,0.0,0.0,0.0
1988,17,0.0,0.3,2.3,5.1,7.3,8.1,2.6,0.0,0.0,0.0,0.0,0.0
1988,18,0.0,0.3,2.3,5.1,7.3,8.1,1.9,0.0,0.0,0.0,0.0,0.0
1988,19,0.0,0.3,2.3,5.1,7.3,8.1,1.0,0.0,0.0,0.0,0.0,0.0
1988,20,0.0,0.3,2.3,5.1,7.3,8.1,0.6,0.0,0.0,0.0,0.0,0.0
1988,21,0.0,0.3,2.5,5.1,7.3,8.1,0.1,0.0,0.0,0.0,0.0,0.0
1988,22,0.0,0.3,2.8,5.1,7.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0
1988,23,0.0,0.4,2.8,5.2,7.3,8.4,0.0,0.0,0.0,0.0,0.0,0.0
1988,24,0.0,0.4,2.8,5.2,7.3,8.4,0.0,0.0,0.0,0.0,0.0,0.0
1988,25,0.0,0.4,2.8,5.2,7.3,8.4,0.3,0.0,0.0,0.0,0.0,0.0
1988,26,0.0,0.6,2.8,5.2,7.3,8.4,0.3,0.0,0.0,0.0,0.0,0.0
1988,27,0.0,0.6,2.8,5.2,7.3,8.6,0.0,0.0,0.0,0.0,0.0,0.0
1988,28,0.0,0.6,2.8,5.2,7.3,8.6,0.0,0.0,0.0,0.0,0.0,0.0
1988,29,0.0,0.6,2.8,5.4,7.3,8.6,0.0,0.0,0.0,0.0,0.0,0.0
1988,30,0.0,0.6,2.8,5.9,,8.6,0.0,0.1,0.0,0.0,0.0,0.0
1988,31,0.0,,2.8,5.9,,8.6,,0.1,,0.0,0.0,
1989,01,0.0,0.0,4.1,5.9,10.2,13.1,17.5,8.6,0.0,0.0,0.0,0.0
1989,02,0.0,0.0,4.1,6.1,10.4,13.2,17.7,8.0,0.0,0.0,0.0,0.0
1989,03,0.0,0.0,4.1,6.1,10.6,13.2,17.8,7.3,0.0,0.0,0.0,0.0
1989,04,0.0,0.0,4.1,6.2,10.7,13.3,17.8,5.8,0.0,0.0,0.0,0.0
1989,05,0.0,0.0,4.1,6.4,10.9,13.5,17.8,4.6,0.0,0.0,0.0,0.0
1989,06,0.0,0.0,4.1,6.4,10.9,13.6,17.5,3.5,0.0,0.0,0.0,0.0
1989,07,0.0,0.0,4.2,6.5,10.9,13.8,17.3,1.9,0.0,0.0,0.0,0.0
1989,08,0.0,0.0,4.2,6.7,10.9,13.8,17.1,0.7,0.0,0.0,0.0,0.0
1989,09,0.0,0.0,4.2,6.8,10.9,13.9,17.0,0.3,0.0,0.0,0.0,0.0
1989,10,0.0,0.1,4.2,7.0,10.9,14.1,16.8,0.0,0.0,0.0,0.0,0.0
1989,11,0.0,0.3,4.2,7.1,10.9,13.9,16.8,0.0,0.0,0.0,0.0,0.0
1989,12,0.0,0.4,4.2,7.3,10.9,13.8,16.7,0.0,0.0,0.0,0.0,0.0
1989,13,0.0,0.7,4.2,7.4,10.9,13.5,16.5,0.0,0.0,0.0,0.0,0.0
1989,14,0.0,0.9,4.2,7.4,10.9,13.3,16.4,0.0,0.0,0.0,0.0,0.0
1989,15,0.0,1.2,4.2,7.5,10.9,13.1,16.0,0.0,0.0,0.0,0.0,0.0
1989,16,0.0,1.3,4.2,7.5,10.9,13.2,15.5,0.0,0.0,0.0,0.0,0.0
1989,17,0.0,1.6,4.2,7.7,10.9,13.3,14.8,0.0,0.0,0.0,0.0,0.0
1989,18,0.0,1.9,4.2,7.8,11.0,13.6,14.2,0.0,0.0,0.0,0.0,0.0
1989,19,0.0,2.2,4.2,8.0,11.2,13.9,13.5,0.0,0.0,0.0,0.0,0.0
1989,20,0.0,2.5,4.4,8.3,11.5,14.2,12.8,0.0,0.0,0.0,0.0,0.0
1989,21,0.0,2.6,4.5,8.7,11.6,14.5,11.9,0.0,0.0,0.0,0.0,0.0
1989,22,0.0,2.9,4.6,9.3,11.9,14.8,11.0,0.0,0.0,0.0,0.0,0.0
1989,23,0.0,3.0,4.9,9.7,12.2,15.2,10.3,0.0,0.0,0.0,0.0,0.0
1989,24,0.0,3.3,5.1,9.9,12.5,15.4,9.7,0.0,0.0,0.0,0.0,0.0
1989,25,0.0,3.5,5.2,10.0,12.9,15.7,9.6,0.0,0.0,0.0,0.0,0.0
1989,26,0.0,3.6,5.4,10.0,12.9,16.0,9.6,0.0,0.0,0.0,0.0,0.0
1989,27,0.0,3.8,5.4,10.2,12.9,16.2,9.6,0.0,0.0,0.0,0.0,0.0
1989,28,0.0,3.9,5.5,10.2,12.9,16.5,9.6,0.0,0.0,0.0,0.0,0.0
1989,29,0.0,4.1,5.7,10.2,,16.8,9.4,0.0,0.0,0.0,0.0,0.0
1989,30,0.0,4.1,5.8,10.2,,17.1,9.1,0.0,0.0,0.0,0.0,0.0
1989,31,0.0,,5.9,10.2,,17.3,,0.0,,0.0,0.0,
1990,01,0.1,0.4,1.0,1.5,5.2,7.7,7.3,0.0,0.0,0.0,0.0,0.0
1990,02,0.3,0.4,1.0,1.6,5.2,7.7,7.0,0.0,0.0,0.0,0.0,0.0
1990,03,0.4,0.4,1.0,1.6,5.2,7.7,6.7,0.0,0.0,0.0,0.0,0.0
1990,04,0.3,0.4,1.0,1.6,5.4,8.3,6.4,0.0,0.0,0.0,0.0,0.0
1990,05,0.1,0.4,1.0,1.6,5.7,8.3,6.4,0.0,0.0,0.0,0.0,0.0
1990,06,0.0,0.6,1.2,1.9,5.9,8.3,6.4,0.0,0.0,0.0,0.0,0.0
1990,07,0.0,0.9,1.2,2.3,6.1,8.3,6.1,0.0,0.0,0.0,0.0,0.0
1990,08,0.0,0.9,1.2,2.6,6.5,8.4,5.9,0.0,0.0,0.0,0.0,0.0
1990,09,0.0,0.9,1.3,2.6,6.8,8.4,5.7,0.0,0.0,0.0,0.0,0.0
1990,10,0.0,0.9,1.3,2.8,6.8,8.4,5.2,0.0,0.0,0.0,0.0,0.0
1990,11,0.0,0.9,1.3,2.8,7.0,8.4,4.5,0.0,0.0,0.0,0.0,0.0
1990,12,0.0,0.9,1.5,2.8,7.1,8.4,4.1,0.0,0.0,0.0,0.0,0.0
1990,13,0.0,0.9,1.5,2.8,7.1,8.4,3.8,0.0,0.0,0.0,0.0,0.0
1990,14,0.0,0.9,1.5,2.8,7.1,8.4,3.0,0.0,0.0,0.0,0.0,0.0
1990,15,0.0,0.9,1.5,2.9,7.3,8.4,2.3,0.0,0.0,0.0,0.0,0.0
1990,16,0.0,0.6,1.5,3.0,7.5,8.4,1.6,0.0,0.0,0.0,0.0,0.0
1990,17,0.0,0.4,1.5,3.0,7.5,8.4,0.9,0.0,0.0,0.0,0.0,0.0
1990,18,0.0,0.4,1.5,3.0,7.5,8.4,0.3,0.0,0.0,0.0,0.0,0.0
1990,19,0.0,0.3,1.5,3.0,7.5,8.4,0.0,0.0,0.0,0.0,0.0,0.0
1990,20,0.0,0.3,1.5,3.0,7.5,8.1,0.0,0.0,0.0,0.0,0.0,0.0
1990,21,0.0,0.0,1.5,3.0,7.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,22,0.0,0.0,1.5,3.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0
1990,23,0.0,0.3,1.5,3.3,7.7,7.7,0.0,0.0,0.0,0.0,0.0,0.0
1990,24,0.0,0.6,1.5,3.3,7.7,7.8,0.0,0.0,0.0,0.0,0.0,0.0
1990,25,0.0,0.6,1.5,3.3,7.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0
1990,26,0.0,0.7,1.5,3.5,7.7,8.6,0.0,0.0,0.0,0.0,0.0,0.0
1990,27,0.0,0.9,1.5,3.5,7.7,8.4,0.0,0.0,0.0,0.0,0.0,0.0
1990,28,0.1,0.9,1.5,3.6,7.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0
1990,29,0.3,0.9,1.5,4.2,,8.1,0.0,0.0,0.0,0.0,0.0,0.0
1990,30,0.3,0.9,1.5,4.6,,7.8,0.0,0.0,0.0,0.0,0.0,0.0
1990,31,0.4,,1.5,4.9,,7.5,,0.0,,0.0,0.0,
1991,01,0.0,0.3,1.7,4.2,5.4,6.1,8.3,2.9,0.0,0.0,0.0,0.0
1991,02,0.0,0.3,2.0,4.2,5.4,6.4,8.0,2.8,0.0,0.0,0.0,0.0
1991,03,0.0,0.3,2.0,4.2,5.4,6.8,7.7,2.8,0.0,0.0,0.0,0.0
1991,04,0.0,0.4,2.0,4.2,5.5,7.4,7.4,2.8,0.0,0.0,0.0,0.0
1991,05,0.0,0.6,2.0,4.2,5.5,7.5,7.0,1.7,0.0,0.0,0.0,0.0
1991,06,0.6,0.7,2.0,4.2,5.5,7.5,6.4,0.7,0.0,0.0,0.0,0.0
1991,07,0.6,0.7,2.0,4.5,5.5,7.7,6.2,0.3,0.0,0.0,0.0,0.0
1991,08,0.6,0.9,2.2,4.6,5.5,7.7,6.1,0.3,0.0,0.0,0.0,0.0
1991,09,0.4,0.9,2.2,4.6,5.5,7.7,6.4,0.7,0.0,0.0,0.0,0.0
1991,10,0.4,0.9,2.2,4.6,5.5,7.8,6.5,1.0,0.0,0.0,0.0,0.0
1991,11,0.3,0.9,2.5,4.8,5.5,7.8,6.5,0.3,0.0,0.0,0.0,0.0
1991,12,0.3,0.9,2.5,4.8,5.5,7.8,6.5,0.0,0.0,0.0,0.0,0.0
1991,13,0.3,0.9,2.5,4.9,5.5,8.0,6.5,0.0,0.0,0.0,0.0,0.0
1991,14,0.3,0.9,2.9,5.1,5.5,8.0,6.5,0.0,0.0,0.0,0.0,0.0
1991,15,0.3,1.0,3.0,5.1,5.5,8.0,7.0,0.0,0.0,0.0,0.0,0.0
1991,16,0.6,1.0,3.0,5.1,5.7,8.0,7.3,0.0,0.0,0.0,0.0,0.0
1991,17,0.6,1.0,3.0,5.1,5.7,8.0,7.4,0.0,0.0,0.0,0.0,0.0
1991,18,0.6,1.0,3.3,5.2,5.7,8.1,7.5,0.0,0.0,0.0,0.0,0.0
1991,19,0.6,1.0,3.5,5.2,5.7,8.1,7.5,0.0,0.0,0.0,0.0,0.0
1991,20,0.6,1.3,3.5,5.2,5.7,8.1,7.3,0.0,0.0,0.0,0.0,0.0
1991,21,0.6,1.5,3.5,5.2,5.7,8.1,6.8,0.0,0.0,0.0,0.0,0.0
1991,22,0.6,1.6,3.5,5.2,5.8,8.1,6.1,0.0,0.0,0.0,0.0,0.0
1991,23,0.6,1.6,3.5,5.2,5.8,8.3,5.1,0.0,0.0,0.0,0.0,0.0
1991,24,0.6,1.6,3.5,5.4,5.8,8.4,4.5,0.0,0.0,0.0,0.0,0.0
1991,25,0.6,1.6,3.5,5.4,5.8,8.6,4.5,0.0,0.0,0.0,0.0,0.0
1991,26,0.4,1.6,3.5,5.4,5.8,8.6,4.5,0.0,0.0,0.0,0.0,0.0
1991,27,0.4,1.6,3.6,5.4,5.8,8.7,4.5,0.0,0.0,0.0,0.0,0.0
1991,28,0.4,1.6,3.6,5.4,5.8,8.6,4.4,0.0,0.0,0.0,0.0,0.0
1991,29,0.3,1.6,3.6,5.4,,8.6,3.9,0.0,0.0,0.0,0.0,0.0
1991,30,0.3,1.7,3.6,5.4,,8.6,3.5,0.0,0.0,0.0,0.0,0.0
1991,31,0.3,,3.9,5.4,,8.6,,0.0,,0.0,0.0,
1992,01,0.0,2.6,5.1,6.7,7.4,9.7,7.7,0.0,0.0,0.0,0.0,0.0
1992,02,0.0,2.8,5.1,6.7,7.4,9.7,7.0,0.0,0.0,0.0,0.0,0.0
1992,03,0.0,2.8,5.2,6.7,7.4,9.7,6.2,0.0,0.0,0.0,0.0,0.0
1992,04,0.0,2.8,5.2,6.7,7.4,9.3,5.5,0.0,0.0,0.0,0.0,0.0
1992,05,0.0,2.8,5.2,6.8,7.4,9.3,5.4,0.0,0.0,0.0,0.0,0.0
1992,06,0.0,3.0,5.2,6.8,7.4,9.3,5.4,0.0,0.0,0.0,0.0,0.0
1992,07,0.0,3.0,5.2,6.8,7.4,9.3,5.4,0.0,0.0,0.0,0.0,0.0
1992,08,0.0,3.0,6.2,6.8,7.4,9.3,5.5,0.0,0.0,0.0,0.0,0.0
1992,09,0.0,3.0,6.4,6.8,7.4,8.6,5.5,0.0,0.0,0.0,0.0,0.0
1992,10,0.0,3.0,6.5,6.8,7.4,8.6,5.7,0.0,0.0,0.0,0.0,0.0
1992,11,0.0,2.9,6.5,6.8,7.4,8.4,5.5,0.0,0.0,0.0,0.0,0.0
1992,12,0.0,2.9,6.5,6.8,7.7,8.4,5.5,0.0,0.0,0.0,0.0,0.0
1992,13,0.0,3.0,6.7,6.8,7.8,8.4,4.8,0.0,0.0,0.0,0.0,0.0
1992,14,0.0,3.6,6.7,7.0,8.1,8.4,4.1,0.0,0.0,0.0,0.0,0.0
1992,15,0.0,3.6,6.7,7.0,8.3,8.4,3.3,0.0,0.0,0.0,0.0,0.0
1992,16,0.0,3.6,6.7,7.1,8.3,8.6,2.6,0.0,0.1,0.0,0.0,0.0
1992,17,0.0,3.6,6.7,7.1,8.4,8.6,2.2,0.0,0.3,0.0,0.0,0.0
1992,18,0.0,3.8,6.7,7.1,8.4,8.4,1.7,0.0,0.1,0.0,0.0,0.0
1992,19,0.0,3.9,6.7,7.1,8.6,8.3,1.3,0.0,0.0,0.0,0.0,0.0
