2009,1,12,9.941,3.266,1.841,4.21,4.693,0.723,1.271,3.644,0.386,2.894,1.479,9.438,1.921,0.183,4.342,3.596,6.214,0.0,0.251,2.434,1.09,2.784,0.098,3.395,7.039,2.795,1.128,1.74,1.24,0.769,1.222,1.053,5.928,5.214,2.41,3.222,2.035,3.332,0.038,1.99,8.339,5.659,3.293,2.607,0.008,0.693,5.047,2.974,0.194,11.217,3.823,3.078,2.29,0.0,5.998,1.356,0.0,7.564,5.31,0.769,7.971,5.734,0.015,2.956,0.742,10.212,1.847,0.147,0.018,4.079,11.129,0.231,3.529,0.0,1.769,2.904,8.029,4.305,2.53,0.895,0.165,7.645,0.385,0.791,7.224,0.021,5.946,3.794,0.323,0.381,0.0,2.747,0.219,4.899,5.392,6.055,2.798,0.082,0.235,0.593,5.218,0.194,1.124,0.032,8.702,1.143,0.513,1.039,0.215,0.806,1.526,3.884,0.076,3.593,0.444,0.0,12.4,5.797,16.375,1.811,4.684,1.346,0.56,11.921,0.0,10.062,2.695,0.058,5.649,5.208,1.103,6.672
2009,1,13,10.533,0.157,0.007,9.483,5.551,0.401,3.132,10.662,0.001,11.977,0.386,12.237,1.81,3.543,0.6,5.074,2.777,0.116,0.062,0.125,3.867,7.179,0.0,15.124,9.909,2.073,0.602,1.314,5.933,8.167,0.956,0.599,0.768,7.198,1.487,2.015,1.761,2.486,2.798,1.288,3.229,5.144,1.268,5.24,1.397,2.469,2.245,4.188,4.33,3.847,0.262,2.353,0.421,0.17,2.747,1.853,0.0,1.442,1.123,2.768,4.87,11.574,0.033,1.962,0.005,17.592,6.402,1.443,0.119,5.243,7.374,0.0,3.0,0.523,1.568,0.0,1.426,4.387,5.143,0.515,0.0,0.287,0.234,0.397,1.283,1.911,8.62,6.331,2.471,0.899,0.014,0.108,0.401,0.507,1.149,1.012,2.076,0.0,0.263,6.586,7.313,2.023,0.007,0.922,6.266,3.712,0.592,4.259,0.438,6.967,1.633,1.597,0.0,0.059,0.144,0.495,7.717,6.598,8.986,0.516,3.175,1.307,2.029,1.663,1.012,2.264,2.54,0.0,2.606,10.16,3.163,1.629
2009,1,14,8.775,3.025,0.106,2.759,2.186,1.008,1.445,8.987,0.447,10.148,0.286,5.891,3.247,3.265,5.75,10.635,2.282,13.632,9.854,0.823,7.13,5.213,0.033,13.635,9.311,3.281,7.163,17.089,3.994,3.424,0.298,8.466,0.276,2.71,0.009,1.295,0.167,6.028,6.526,3.798,2.835,1.658,2.838,6.383,0.912,0.613,1.879,1.141,2.001,0.591,1.66,10.067,0.301,0.237,2.383,1.682,0.432,2.147,2.587,5.894,0.679,0.03,0.022,5.002,1.668,5.815,5.973,5.723,0.6,0.763,6.446,0.099,0.639,0.52,2.031,1.26,2.965,11.928,0.161,2.639,0.088,0.692,1.093,0.437,0.0,1.036,9.88,3.852,5.682,5.088,0.189,1.642,0.211,0.864,0.0,2.709,2.788,1.223,1.122,1.7,5.813,2.581,0.275,6.552,0.041,0.513,1.026,4.012,0.0,0.0,0.607,0.913,0.0,0.109,1.927,0.362,0.001,5.476,10.706,5.704,10.149,4.778,9.772,0.003,12.586,1.52,0.277,0.043,0.0,3.452,1.191,0.544
2009,1,15,4.56,3.605,0.194,1.692,1.182,1.603,3.95,11.493,0.0,2.081,4.083,1.692,5.498,0.662,2.074,15.755,1.825,19.979,0.316,0.21,23.759,0.894,0.531,1.018,1.313,1.473,1.221,0.286,2.557,1.546,1.182,5.529,0.66,6.638,4.16,7.504,2.018,3.039,0.193,1.512,0.027,6.635,1.576,5.809,0.405,0.0,10.463,0.081,0.594,0.846,0.226,4.183,4.024,5.824,3.417,1.223,0.773,9.97,2.547,9.368,3.211,0.566,0.015,6.369,0.593,4.061,1.163,2.896,0.0,0.958,5.023,0.122,0.189,0.521,2.151,0.064,1.167,10.419,0.268,0.266,1.179,3.38,0.86,0.556,0.622,3.401,1.34,4.099,0.444,5.466,0.114,0.02,1.865,5.16,0.027,0.752,2.745,13.572,0.208,4.136,7.864,19.083,5.122,4.386,0.053,2.117,0.952,0.18,1.063,0.329,0.096,0.0,3.579,1.452,3.374,0.253,0.011,4.817,9.674,2.249,3.469,14.536,5.025,1.245,9.504,0.023,0.684,0.569,0.0,11.379,3.311,1.439
2009,1,16,2.644,3.725,0.055,0.0,1.72,0.703,1.093,8.821,1.168,1.275,2.25,9.223,3.374,5.592,1.655,6.812,4.465,7.186,0.036,0.0,20.756,1.57,0.26,0.402,0.36,3.071,6.185,3.814,12.02,6.223,9.157,14.518,0.303,4.551,7.005,1.329,3.016,0.741,1.045,6.841,0.0,5.244,4.43,2.138,0.718,0.75,4.675,0.164,4.004,1.907,2.167,2.216,4.604,3.303,6.264,1.568,11.517,8.159,2.601,1.902,0.179,2.743,0.09,1.117,1.314,0.858,1.117,5.82,0.0,0.796,4.667,0.0,1.564,0.122,6.761,0.0,1.688,1.979,0.908,5.178,7.671,4.668,1.811,1.916,0.415,2.433,0.515,6.988,1.312,3.281,0.078,1.248,3.915,0.105,0.001,2.824,3.266,6.542,0.743,6.183,5.641,14.246,3.688,2.321,0.275,1.201,1.743,0.278,8.089,0.089,1.23,0.0,7.077,7.704,0.219,5.104,0.529,0.857,2.059,8.183,4.453,18.725,3.848,0.632,5.56,3.051,4.175,0.831,4.807,15.161,0.493,11.426
2009,1,17,1.072,4.517,0.06,1.374,1.75,0.681,16.967,2.988,0.306,9.447,5.164,8.75,2.112,0.582,0.914,12.185,2.409,5.682,0.073,0.919,10.928,4.664,4.351,0.0,2.801,2.72,2.228,3.625,2.032,11.718,8.518,6.305,0.237,0.739,7.911,4.719,1.18,2.473,0.656,2.343,0.227,3.606,4.159,0.201,0.178,0.857,4.295,0.016,5.246,4.19,2.465,2.056,5.856,2.594,3.187,0.735,8.464,1.382,9.06,0.164,3.359,7.137,0.266,1.145,1.673,4.495,0.859,14.489,0.001,0.983,0.483,3.29,0.0,0.043,1.656,0.081,0.682,0.366,1.37,2.022,1.896,0.351,3.009,4.826,0.0,1.64,2.867,8.538,5.821,0.129,0.227,4.011,3.774,1.53,0.0,2.082,13.809,7.811,0.137,5.541,1.388,2.591,2.477,3.073,1.667,1.433,0.142,0.24,0.85,0.0,0.046,0.209,2.125,2.752,0.154,2.194,0.659,3.97,6.279,4.289,2.429,4.349,2.779,0.862,8.128,5.056,2.017,0.664,9.583,6.889,1.618,4.228
2009,1,18,0.912,8.218,0.226,0.009,2.096,1.726,13.244,1.786,8.004,6.408,21.807,1.135,0.61,0.001,4.004,3.69,1.783,4.056,2.744,0.193,17.762,3.0,5.569,1.039,3.301,0.273,1.523,6.209,0.351,3.004,1.873,8.125,0.055,1.226,6.41,0.0,2.364,0.914,1.717,2.14,4.929,0.042,9.985,6.908,6.435,1.538,5.968,0.029,0.0,12.366,3.796,5.34,17.774,9.274,1.879,2.543,4.224,6.027,4.127,0.362,1.967,2.413,1.086,0.168,0.916,3.538,1.832,21.523,0.378,0.604,1.897,3.212,0.299,0.672,0.785,1.328,4.494,0.31,0.639,1.538,0.328,0.052,7.541,2.649,0.0,0.099,4.657,3.206,0.557,2.736,0.141,0.208,0.0,1.653,0.004,1.851,12.717,1.488,0.196,4.399,0.002,0.56,4.659,4.557,4.416,2.555,0.081,0.226,0.092,3.46,0.006,0.0,0.191,2.977,0.134,2.406,0.407,0.873,1.801,4.392,0.5,6.704,3.445,0.566,7.882,1.079,0.766,1.686,7.537,1.767,5.89,2.313
2009,1,19,1.731,5.773,0.613,0.05,3.222,9.331,1.66,0.012,17.439,3.36,9.517,0.147,0.169,0.535,3.928,2.227,0.297,11.774,5.43,0.234,16.384,0.0,1.281,0.555,4.863,4.125,5.392,1.285,0.775,3.817,4.434,13.185,0.046,0.494,5.969,0.457,11.403,1.445,5.237,10.086,0.589,0.622,6.85,10.117,0.859,2.721,5.466,0.093,0.949,4.065,1.259,7.518,17.443,1.882,0.282,2.431,13.202,6.09,2.266,0.02,3.692,4.015,0.227,0.395,1.442,0.981,2.33,7.003,0.533,1.001,4.892,0.214,2.229,4.403,1.467,0.0,6.2,1.388,0.627,3.217,0.381,0.109,3.524,7.575,1.361,0.0,1.666,0.002,0.0,1.061,0.42,1.285,1.204,0.713,0.0,2.312,1.408,1.67,0.0,1.972,0.919,2.996,1.324,2.702,0.985,0.23,0.24,4.179,1.06,3.347,0.083,0.112,0.046,6.526,0.921,3.161,1.102,1.864,0.514,13.503,0.276,6.129,10.105,3.856,0.299,0.003,2.302,8.339,3.942,5.359,5.367,0.402
2009,1,20,1.14,1.221,0.0,0.501,5.035,11.901,4.817,2.331,11.557,0.615,9.727,7.502,1.493,5.223,2.394,2.301,4.432,5.712,2.762,0.022,5.486,0.138,1.798,2.302,0.478,1.769,4.141,4.189,2.232,5.301,4.488,3.116,0.229,0.495,0.438,1.445,11.745,3.233,6.296,0.378,0.328,0.0,0.246,1.744,0.5,1.926,0.922,0.078,11.022,1.203,3.826,15.85,2.585,3.917,0.816,4.343,0.186,5.279,0.398,0.261,15.991,4.24,0.53,1.396,0.329,0.393,3.557,12.977,0.567,0.169,4.178,2.3,4.81,2.471,1.635,1.043,0.068,0.259,0.074,3.762,1.259,0.103,4.473,3.777,14.273,1.252,0.414,0.002,1.661,0.394,0.055,0.572,0.354,0.519,0.119,1.209,8.949,1.065,0.899,1.647,28.201,5.384,0.415,1.411,6.227,0.0,0.527,6.081,4.03,0.85,0.0,0.595,0.779,9.256,1.085,0.811,0.747,2.27,1.691,17.21,0.049,9.444,6.47,0.273,0.267,0.0,3.341,4.473,7.778,3.728,5.445,0.572
2009,1,21,2.288,2.616,5.07,4.371,1.661,16.382,6.045,0.344,2.967,0.483,3.984,4.38,5.031,0.139,12.732,3.374,9.206,3.708,5.031,1.7,16.395,0.779,0.063,0.248,2.53,2.595,6.553,3.137,1.677,0.75,3.185,0.141,2.038,0.393,0.978,0.065,5.441,7.345,14.117,0.213,0.683,0.0,0.049,0.6,9.839,0.431,7.396,1.103,8.806,0.058,1.464,6.504,0.204,0.354,0.997,4.23,0.001,2.47,1.255,0.424,20.482,6.779,1.189,0.751,2.359,0.523,0.0,10.445,4.367,0.091,10.017,1.397,3.744,8.461,0.25,1.953,0.349,2.414,0.058,4.348,12.408,6.149,1.809,15.093,1.434,0.034,2.903,0.164,0.673,0.107,2.834,1.066,1.359,2.918,0.56,0.525,12.519,1.463,1.888,1.259,12.858,0.938,1.248,1.915,2.702,0.0,0.203,2.655,1.076,0.693,1.385,8.301,2.956,6.81,1.481,0.331,1.764,2.23,3.953,5.631,0.0,4.965,1.279,1.527,0.0,0.0,1.677,1.375,5.434,3.397,6.364,3.6
2009,1,22,2.312,1.002,2.85,7.588,0.047,7.439,5.048,0.221,0.302,1.018,4.913,9.27,6.094,0.528,14.099,1.959,12.912,5.475,3.426,5.473,7.103,1.398,1.809,0.026,2.292,1.945,5.915,0.0,5.953,6.534,1.981,0.0,16.125,0.572,0.488,0.0,1.059,3.394,2.307,0.109,0.187,0.177,0.918,0.0,10.802,1.649,2.212,0.052,3.001,0.421,0.224,4.549,3.683,0.086,0.365,5.367,0.059,0.058,1.071,4.243,16.1,3.467,0.297,1.753,3.556,6.828,0.114,14.456,7.199,0.97,0.852,0.403,0.018,18.679,2.111,1.172,0.881,1.219,2.151,2.186,2.637,2.403,1.013,1.796,0.015,0.0,3.183,0.033,0.601,0.023,2.795,3.196,3.581,12.578,0.886,1.172,1.403,0.252,3.549,14.649,1.314,0.606,1.124,0.323,0.415,0.0,1.706,1.71,2.049,0.0,0.497,0.454,1.675,4.48,1.029,0.183,0.358,1.02,4.367,20.731,0.016,15.53,1.1,2.165,0.722,0.048,3.044,0.137,5.204,0.181,1.507,3.371
2009,1,23,1.72,1.054,1.065,5.32,0.237,22.857,0.128,5.741,0.308,0.026,2.011,10.463,0.609,0.668,11.74,0.251,6.525,2.799,1.489,2.238,2.483,1.784,11.358,0.046,3.996,0.354,0.566,4.533,17.162,1.885,0.909,0.731,9.297,1.693,16.729,0.0,0.0,1.431,0.393,0.943,0.346,6.477,5.233,0.172,0.114,2.951,0.948,0.995,5.48,8.517,1.339,4.585,6.655,0.673,1.298,2.881,0.123,0.505,1.603,9.725,3.684,5.579,1.279,0.0,0.405,2.821,1.496,8.682,0.485,0.783,0.005,2.186,0.392,7.033,1.381,5.513,3.475,0.13,1.627,3.266,2.457,1.827,0.509,0.003,2.826,0.0,0.232,3.847,3.963,0.0,2.184,11.253,16.705,7.49,1.817,1.607,0.77,0.034,6.041,5.528,0.44,1.05,1.583,2.406,0.0,1.668,3.865,15.762,0.776,1.351,6.327,0.137,2.44,3.266,0.503,0.297,0.122,0.001,2.148,8.049,0.626,19.047,0.289,0.009,2.64,0.899,4.656,7.446,2.011,0.075,6.009,1.372
2009,1,24,7.23,0.085,0.406,6.693,0.01,13.803,3.062,21.819,6.855,0.704,2.36,8.64,0.003,4.711,15.881,3.551,24.215,0.218,6.212,1.068,3.117,5.763,3.753,0.019,5.396,3.544,0.211,1.054,8.757,2.546,1.068,1.005,5.258,2.988,3.167,0.041,0.749,0.3,2.339,4.498,0.221,2.052,1.156,0.382,1.081,6.795,2.209,0.001,0.065,0.075,1.494,3.581,8.55,0.0,0.843,9.763,1.867,8.703,14.225,11.652,2.537,4.332,2.448,0.486,6.855,10.415,0.0,4.284,1.507,0.144,0.354,2.192,1.143,10.868,6.53,0.136,11.012,0.549,1.655,0.665,3.159,9.818,0.369,0.225,11.379,0.0,5.116,0.897,14.637,0.737,1.134,0.646,5.243,2.474,0.208,0.985,3.058,0.038,6.111,4.965,0.003,0.153,2.482,13.141,0.0,2.986,5.067,12.293,0.545,0.182,0.733,0.42,0.016,0.204,0.003,7.501,1.308,0.342,13.849,24.928,0.511,1.145,1.927,1.004,1.471,0.473,16.235,1.299,1.565,0.216,3.562,1.061
2009,1,25,0.497,0.244,0.75,2.585,2.017,1.5,0.917,3.662,4.95,0.546,2.93,1.095,0.129,1.086,4.942,3.816,3.545,0.125,18.177,2.663,5.921,3.538,2.041,0.012,7.533,5.638,0.383,0.12,21.027,2.137,0.221,0.0,8.142,24.964,0.386,0.044,0.0,2.078,4.043,1.939,0.061,6.323,1.598,0.103,3.846,6.159,9.411,0.455,0.663,0.012,0.122,9.19,8.395,1.956,0.0,1.888,6.139,11.156,6.925,3.208,0.846,4.839,0.013,0.051,10.47,1.892,0.222,0.119,1.96,0.0,0.505,0.671,2.072,10.819,3.772,10.406,7.62,0.035,1.929,1.074,0.873,3.484,0.522,0.06,7.114,0.0,1.439,2.713,17.823,1.282,5.067,0.032,0.0,0.779,0.883,0.686,3.265,0.703,0.597,4.294,0.078,1.336,4.217,7.35,0.193,2.658,0.901,6.239,1.319,3.796,1.205,0.802,1.462,7.817,0.022,0.318,31.738,0.595,8.226,16.394,0.037,0.737,5.471,0.608,0.008,4.841,12.568,5.663,4.74,0.365,1.775,0.956
2009,1,26,0.421,0.0,0.183,2.215,1.856,8.68,1.89,1.894,1.029,0.468,3.733,0.327,3.496,0.876,0.849,5.585,1.329,0.068,8.77,3.872,1.048,12.297,4.141,0.201,3.648,12.112,0.287,1.178,0.522,0.4,0.418,1.047,5.782,5.956,0.778,0.742,0.2,0.214,2.667,0.009,0.258,4.398,4.181,2.183,1.558,6.613,8.506,0.675,0.265,0.15,0.266,9.048,14.087,1.433,0.287,0.366,21.418,1.409,25.915,3.358,16.35,1.551,0.014,0.114,4.013,3.24,0.777,0.014,1.155,0.022,1.138,1.621,1.756,0.481,0.898,1.841,1.23,1.082,2.066,0.011,0.246,0.224,0.022,0.293,3.753,2.11,0.514,1.479,11.201,0.486,1.752,0.735,1.727,7.258,0.005,12.2,2.274,6.33,2.384,3.785,1.259,0.005,1.136,0.094,3.636,8.663,0.083,3.575,0.243,4.194,2.598,1.214,2.881,6.858,0.035,1.284,7.644,0.024,0.526,6.029,1.679,4.464,10.295,3.529,1.423,4.794,1.142,7.482,3.304,0.002,0.906,0.757
